,endTime,artistName,trackName,msPlayed
5563,2020-12-06 03:06,Conan Gray,(Online Love),37066
5564,2020-12-06 03:09,Conan Gray,Little League,194360
5565,2020-12-06 03:12,Conan Gray,Comfort Crowd,174680
5566,2020-12-06 03:14,Conan Gray,Checkmate,148280
5567,2020-12-06 03:15,Conan Gray,(Can We Be Friends?),57680
5568,2020-12-06 03:18,Conan Gray,Maniac,185773
5569,2020-12-06 03:23,Conan Gray,Heather,198040
5570,2020-12-06 03:26,Conan Gray,Affluenza,199880
5571,2020-12-06 03:26,Conan Gray,Wish You Were Sober,3358
5572,2020-12-06 03:39,Conan Gray,The Story,245266
5573,2020-12-06 03:42,Conan Gray,Fight or Flight,171480
5574,2020-12-06 03:46,Conan Gray,The Cut That Always Bleeds,231920
5575,2020-12-06 03:47,Conan Gray,(Online Love),37066
5576,2020-12-06 03:48,Conan Gray,Comfort Crowd,1369
5577,2020-12-06 03:48,Conan Gray,(Can We Be Friends?),2461
5578,2020-12-06 03:48,Conan Gray,Little League,95127
5579,2020-12-06 03:48,Conan Gray,Checkmate,2577
5580,2020-12-06 03:48,Conan Gray,Maniac,952
5581,2020-12-06 03:52,Conan Gray,Heather,198040
5582,2020-12-06 03:58,Arctic Monkeys,505,253586
5583,2020-12-06 04:03,Mac Miller,Good News,342040
5584,2020-12-06 04:07,Conan Gray,Affluenza,199880
5585,2020-12-06 04:07,Conan Gray,Wish You Were Sober,30543
5586,2020-12-06 04:08,Mac Miller,Good News,69381
5587,2020-12-06 04:11,Joji,SLOW DANCING IN THE DARK,171734
5588,2020-12-06 04:15,Frank Ocean,Chanel,210285
5589,2020-12-06 04:15,Frank Ocean,Pink + White,3529
5590,2020-12-06 04:15,Frank Ocean,Nights,17949
5591,2020-12-06 04:15,Frank Ocean,Pink Matter,0
5592,2020-12-06 04:15,Frank Ocean,In My Room,5224
5593,2020-12-06 04:16,"Tyler, The Creator",IGOR'S THEME,4481
5594,2020-12-06 04:16,Frank Ocean,Ivy,18065
5595,2020-12-06 04:16,"Tyler, The Creator",EARFQUAKE,650
5596,2020-12-06 04:16,"Tyler, The Creator",EARFQUAKE,17647
5597,2020-12-06 04:19,"Tyler, The Creator",IGOR'S THEME,200693
5598,2020-12-06 04:22,"Tyler, The Creator",EARFQUAKE,190066
5599,2020-12-06 04:23,Rex Orange County,Stressed Out,3668
5600,2020-12-06 04:23,"Tyler, The Creator",I THINK,38414
5601,2020-12-06 04:23,Rex Orange County,Always,371
5602,2020-12-06 04:23,Rex Orange County,Pluto Projector,2461
5603,2020-12-06 04:23,Rex Orange County,10/10,2182
5604,2020-12-06 04:26,Rex Orange County,10/10,146093
5605,2020-12-06 04:29,Rex Orange County,Always,197333
5606,2020-12-06 04:32,Rex Orange County,Laser Lights,131080
5607,2020-12-06 04:35,Rex Orange County,Face to Face,219800
5608,2020-12-06 04:37,Rex Orange County,Stressed Out,105040
5609,2020-12-06 04:41,Rex Orange County,Never Had The Balls,236893
5610,2020-12-06 04:45,Rex Orange County,Pluto Projector,267520
5611,2020-12-06 04:48,Rex Orange County,Every Way,133440
5612,2020-12-06 04:51,Rex Orange County,It Gets Better,212893
5613,2020-12-06 04:58,Rex Orange County,It's Not The Same Anymore,386200
5614,2020-12-06 05:00,Rex Orange County,10/10,146093
5615,2020-12-06 05:03,Rex Orange County,Always,197333
5616,2020-12-06 05:06,Rex Orange County,Laser Lights,131080
5617,2020-12-06 05:09,Rex Orange County,Stressed Out,13963
5618,2020-12-06 05:09,Rex Orange County,Face to Face,219800
5619,2020-12-06 05:15,Childish Gambino,Redbone,326933
5620,2020-12-06 05:15,Childish Gambino,Redbone,11113
5621,2020-12-06 05:19,Frank Ocean,Chanel,210285
5622,2020-12-06 05:20,Frank Ocean,Chanel,1695
5623,2020-12-06 05:20,Frank Ocean,Chanel,510
5624,2020-12-06 05:20,Frank Ocean,Chanel,4736
5625,2020-12-06 05:20,Frank Ocean,Chanel,1625
5626,2020-12-06 05:20,Frank Ocean,Chanel,5526
5627,2020-12-06 05:20,Frank Ocean,Ivy,580
5628,2020-12-06 05:20,Frank Ocean,Be Yourself,0
5629,2020-12-06 05:20,Frank Ocean,Solo,0
5630,2020-12-06 05:20,Frank Ocean,Pink + White,2368
5631,2020-12-06 05:20,Frank Ocean,Nikes,92212
5632,2020-12-06 05:21,Frank Ocean,Pretty Sweet,0
5633,2020-12-06 05:21,Frank Ocean,Chanel,394
5634,2020-12-06 05:21,Frank Ocean,Chanel,371
5635,2020-12-06 05:21,Frank Ocean,Chanel,487
5636,2020-12-06 05:21,Frank Ocean,Chanel,603
5637,2020-12-06 05:21,Frank Ocean,Chanel,626
5638,2020-12-06 05:21,Frank Ocean,Chanel,417
5639,2020-12-06 05:21,Frank Ocean,Chanel,325
5640,2020-12-06 05:21,Frank Ocean,Futura Free,0
5641,2020-12-06 05:21,Frank Ocean,Solo (Reprise),0
5642,2020-12-06 05:21,Frank Ocean,Facebook Story,0
5643,2020-12-06 05:21,Frank Ocean,Good Guy,0
5644,2020-12-06 05:21,Frank Ocean,Skyline To,0
5645,2020-12-06 05:21,Frank Ocean,Godspeed,0
5646,2020-12-06 05:21,Frank Ocean,Close To You,0
5647,2020-12-06 05:21,Frank Ocean,Seigfried,0
5648,2020-12-06 05:21,Frank Ocean,White Ferrari,0
5649,2020-12-06 05:21,Frank Ocean,Nights,441
5650,2020-12-06 05:21,Frank Ocean,Self Control,0
5651,2020-12-06 05:21,Frank Ocean,In My Room,371
5652,2020-12-06 05:21,Frank Ocean,In My Room,510
5653,2020-12-06 05:24,Frank Ocean,Chanel,210285
5654,2020-12-06 05:26,Frank Ocean,In My Room,133680
5655,2020-12-06 05:30,Frank Ocean,Pink + White,184516
5656,2020-12-06 05:38,Frank Ocean,Ivy,12867
5657,2020-12-06 05:38,Frank Ocean,Nights,307151
5658,2020-12-06 10:33,Frank Ocean,Chanel,210285
5659,2020-12-06 10:36,Frank Ocean,Pink + White,2614
5660,2020-12-06 10:36,Frank Ocean,In My Room,133680
5661,2020-12-06 10:39,"Tyler, The Creator",EARFQUAKE,190066
5662,2020-12-06 10:42,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
5663,2020-12-06 10:44,"Tyler, The Creator",BEST INTEREST,127921
5664,2020-12-06 10:47,"Tyler, The Creator",Potato Salad,182493
5665,2020-12-06 20:05,Frank Ocean,Chanel,93599
5666,2020-12-06 20:08,Cypress Hill,Insane in the Brain,208266
5667,2020-12-06 20:12,The Notorious B.I.G.,Hypnotize - 2014 Remaster,229826
5668,2020-12-06 20:16,Dr. Dre,Still D.R.E.,270586
5669,2020-12-06 20:21,2Pac,California Love - Original Version,284906
5670,2020-12-06 20:25,House Of Pain,Jump Around,214946
5671,2020-12-06 20:28,DMX,X Gon' Give It To Ya,217586
5672,2020-12-06 20:34,2Pac,Hail Mary,312373
5673,2020-12-06 20:38,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,257400
5674,2020-12-06 20:39,2Pac,Dear Mama,40722
5675,2020-12-06 20:43,Frank Ocean,Chanel,210285
5676,2020-12-06 20:45,Frank Ocean,In My Room,133680
5677,2020-12-06 20:46,Frank Ocean,Pink + White,39557
5678,2020-12-06 20:49,"Tyler, The Creator",EARFQUAKE,190066
5679,2020-12-06 20:51,Rex Orange County,10/10,146093
5680,2020-12-06 20:52,Rex Orange County,Always,16376
5681,2020-12-06 20:53,Rex Orange County,Laser Lights,62972
5682,2020-12-06 20:56,Rex Orange County,Face to Face,219800
5683,2020-12-06 20:58,Rex Orange County,Stressed Out,105040
5684,2020-12-06 21:02,Rex Orange County,Never Had The Balls,236893
5685,2020-12-06 21:07,Rex Orange County,Pluto Projector,263016
5686,2020-12-06 21:10,Samsa,Butterflies,197207
5687,2020-12-06 21:12,Samsa,Tinder Samurai,136904
5688,2020-12-06 21:16,Samsa,Haunt Me,260884
5689,2020-12-06 21:17,Rex Orange County,Every Way,5969
5690,2020-12-06 21:20,Samsa,Solo,208117
5691,2020-12-06 21:23,Rex Orange County,It Gets Better,162855
5692,2020-12-06 21:55,Samsa,Tinder Samurai,141034
5693,2020-12-06 21:56,Frank Ocean,Chanel,49728
5694,2020-12-06 21:56,Rex Orange County,It's Not The Same Anymore,1621
5695,2020-12-06 21:57,Frank Ocean,Chanel,42837
5696,2020-12-06 22:00,Conan Gray,Heather,198040
5697,2020-12-06 22:04,Conan Gray,The Story,245266
5698,2020-12-06 22:05,Conan Gray,(Online Love),37066
5699,2020-12-06 22:08,Conan Gray,Affluenza,199880
5700,2020-12-06 22:08,Conan Gray,The Cut That Always Bleeds,14433
5701,2020-12-06 22:11,Rex Orange County,10/10,146093
5702,2020-12-06 22:17,Rex Orange County,It's Not The Same Anymore,386200
5703,2020-12-06 22:22,Rex Orange County,Pluto Projector,267520
5704,2020-12-06 22:25,Rex Orange County,Always,197333
5705,2020-12-06 22:29,Rex Orange County,Face to Face,219800
5706,2020-12-06 22:33,Rex Orange County,Never Had The Balls,236893
5707,2020-12-06 22:35,Rex Orange County,Laser Lights,131080
5708,2020-12-06 22:37,Rex Orange County,Stressed Out,105040
5709,2020-12-06 22:39,Rex Orange County,Every Way,133440
5710,2020-12-06 22:42,Rex Orange County,It Gets Better,212893
5711,2020-12-06 22:45,Rex Orange County,10/10,146093
5712,2020-12-06 22:51,Rex Orange County,It's Not The Same Anymore,386200
5713,2020-12-06 22:56,Rex Orange County,Pluto Projector,267520
5714,2020-12-06 22:59,Rex Orange County,Always,197333
5715,2020-12-06 23:03,Rex Orange County,Face to Face,219800
5716,2020-12-06 23:07,Rex Orange County,Never Had The Balls,236893
5717,2020-12-06 23:09,Rex Orange County,Laser Lights,131080
5718,2020-12-06 23:11,Rex Orange County,Stressed Out,105040
5719,2020-12-06 23:13,Rex Orange County,Every Way,133440
5720,2020-12-06 23:16,Rex Orange County,It Gets Better,212893
5721,2020-12-06 23:19,Rex Orange County,10/10,146093
5722,2020-12-06 23:25,Rex Orange County,It's Not The Same Anymore,386200
5723,2020-12-06 23:27,Rex Orange County,Pluto Projector,108801
5724,2020-12-06 23:31,Frank Ocean,Chanel,210285
5725,2020-12-06 23:36,Frank Ocean,Nikes,314075
5726,2020-12-06 23:40,Frank Ocean,Ivy,249191
5727,2020-12-06 23:43,Frank Ocean,Pink + White,184516
5728,2020-12-06 23:45,Frank Ocean,Be Yourself,86943
5729,2020-12-06 23:49,Frank Ocean,Solo,257380
5730,2020-12-06 23:52,Frank Ocean,Skyline To,184600
5731,2020-12-06 23:56,Frank Ocean,Self Control,249667
5732,2020-12-06 23:57,Frank Ocean,Good Guy,66786
5733,2020-12-07 00:02,Frank Ocean,Nights,307151
5734,2020-12-07 00:04,Frank Ocean,Pretty Sweet,29545
5735,2020-12-07 00:04,Frank Ocean,Solo (Reprise),78742
5736,2020-12-07 00:08,Frank Ocean,Chanel,210285
5737,2020-12-07 00:08,Frank Ocean,Futura Free,0
5738,2020-12-07 00:08,Frank Ocean,Facebook Story,15052
5739,2020-12-07 00:08,Frank Ocean,Godspeed,441
5740,2020-12-07 00:08,Frank Ocean,Close To You,696
5741,2020-12-07 00:08,Frank Ocean,Seigfried,162
5742,2020-12-07 00:08,Frank Ocean,White Ferrari,1625
5743,2020-12-07 00:11,"Tyler, The Creator",EARFQUAKE,190066
5744,2020-12-07 00:12,"Tyler, The Creator",Foreword (feat. Rex Orange County),33134
5745,2020-12-07 00:15,flora cash,You're Somebody Else,218883
5746,2020-12-07 00:19,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933
5747,2020-12-07 00:19,"Tyler, The Creator",Sometimes...,36160
5748,2020-12-07 00:22,"Tyler, The Creator",See You Again (feat. Kali Uchis),195400
5749,2020-12-07 00:24,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),65721
5750,2020-12-07 00:24,"Tyler, The Creator",Pothole (feat. Jaden Smith),1532
5751,2020-12-07 00:24,"Tyler, The Creator",Garden Shed (feat. Estelle),12794
5752,2020-12-07 00:29,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
5753,2020-12-07 00:54,"Tyler, The Creator",I Ain't Got Time!,206266
5754,2020-12-07 00:59,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
5755,2020-12-07 01:00,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),60000
5756,2020-12-07 01:03,"Tyler, The Creator",November,225346
5757,2020-12-07 01:07,"Tyler, The Creator",Glitter,224893
5758,2020-12-07 01:11,"Tyler, The Creator","Enjoy Right Now, Today",235400
5759,2020-12-07 01:14,Frank Ocean,Moon River,188323
5760,2020-12-07 01:18,The 1975,Fallingforyou,240670
5761,2020-12-07 01:19,Teen Suicide,"no, the moon",17522
5762,2020-12-07 01:32,Lord Huron,The Night We Met,208211
5763,2020-12-07 01:39,Phoebe Bridgers,Funeral,1841
5764,2020-12-07 01:39,Phoebe Bridgers,I Know The End,344692
5765,2020-12-07 01:39,Phoebe Bridgers,If We Make It Through December,14257
5766,2020-12-07 01:40,Seafret,Oceans,68382
5767,2020-12-07 01:45,Rex Orange County,Sycamore Girl,280333
5768,2020-12-07 01:46,Rex Orange County,Rain Man,44120
5769,2020-12-07 01:50,Rex Orange County,Apricot Princess,238480
5770,2020-12-07 01:55,Rex Orange County,4 Seasons,301773
5771,2020-12-07 01:59,Rex Orange County,Happiness,279693
5772,2020-12-07 02:04,Rex Orange County,Never Enough,298520
5773,2020-12-07 02:08,Rex Orange County,Waiting Room,240346
5774,2020-12-07 02:11,Rex Orange County,Untitled,135706
5775,2020-12-07 02:16,Rex Orange County,Nothing,293346
5776,2020-12-07 02:20,Rex Orange County,Television / So Far So Good,262600
5777,2020-12-07 02:22,Rex Orange County,Sycamore Girl,61193
5778,2020-12-07 04:46,Frank Ocean,Chanel,210285
5779,2020-12-07 04:47,Frank Ocean,Chanel,35183
5780,2020-12-07 04:51,"Tyler, The Creator",EARFQUAKE,159451
5781,2020-12-07 04:56,Arctic Monkeys,505,253586
5782,2020-12-07 04:59,Conan Gray,Comfort Crowd,174680
5783,2020-12-07 05:01,Conan Gray,Wish You Were Sober,168880
5784,2020-12-07 05:05,Conan Gray,(Online Love),37066
5785,2020-12-07 05:05,Conan Gray,Maniac,185773
5786,2020-12-07 05:08,Conan Gray,Checkmate,148280
5787,2020-12-07 05:11,Conan Gray,The Cut That Always Bleeds,231920
5788,2020-12-07 05:14,Conan Gray,Fight or Flight,171480
5789,2020-12-07 05:18,Conan Gray,Affluenza,199880
5790,2020-12-07 05:19,Conan Gray,(Can We Be Friends?),57680
5791,2020-12-07 05:22,Conan Gray,Heather,198040
5792,2020-12-07 05:25,Conan Gray,Little League,194360
5793,2020-12-07 05:29,Conan Gray,The Story,245266
5794,2020-12-07 05:31,Arctic Monkeys,The Bad Thing,93126
5795,2020-12-07 05:34,Conan Gray,Fight or Flight,171480
5796,2020-12-07 05:38,Conan Gray,The Story,245266
5797,2020-12-07 05:39,Conan Gray,(Can We Be Friends?),57680
5798,2020-12-07 05:42,Conan Gray,Little League,194360
5799,2020-12-07 05:43,Conan Gray,(Online Love),37066
5800,2020-12-07 05:46,Conan Gray,Affluenza,199880
5801,2020-12-07 05:49,Conan Gray,Comfort Crowd,174680
5802,2020-12-07 05:53,Conan Gray,The Cut That Always Bleeds,231920
5803,2020-12-07 05:56,Conan Gray,Maniac,185773
5804,2020-12-07 05:59,Conan Gray,Heather,198040
5805,2020-12-07 06:02,Conan Gray,Wish You Were Sober,168880
5806,2020-12-07 06:04,Conan Gray,Checkmate,148280
5807,2020-12-07 06:07,Conan Gray,Fight or Flight,171480
5808,2020-12-07 06:08,Conan Gray,The Story,66033
5809,2020-12-07 06:12,Frank Ocean,Chanel,210285
5810,2020-12-07 06:14,Frank Ocean,In My Room,133680
5811,2020-12-07 06:18,Frank Ocean,Crack Rock,221234
5812,2020-12-07 06:22,Hozier,Almost (Sweet Music),217480
5813,2020-12-07 06:25,Hozier,Nobody,210573
5814,2020-12-07 06:30,Santana,Smooth (feat. Rob Thomas),294986
5815,2020-12-07 06:34,Cream,Sunshine Of Your Love,250400
5816,2020-12-07 06:39,The Lumineers,Slow It Down,307000
5817,2020-12-07 06:44,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
5818,2020-12-07 06:49,Hozier,In a Week (feat. Karen Cowley),318493
5819,2020-12-07 06:53,Jimi Hendrix,All Along the Watchtower,240800
5820,2020-12-07 06:55,Valley Maker,Pretty Little Life Form,68330
5821,2020-12-07 08:34,Frank Ocean,Chanel,210285
5822,2020-12-07 08:34,Frank Ocean,Solo,15668
5823,2020-12-07 08:38,"Tyler, The Creator",SMUCKERS (feat. Lil Wayne & Kanye West),15235
5824,2020-12-07 08:38,"Tyler, The Creator",EARFQUAKE,190066
5825,2020-12-07 08:38,"Tyler, The Creator",Tamale,874
5826,2020-12-07 08:38,Frank Ocean,Biking,5781
5827,2020-12-07 08:41,Freddie Gibbs,"Something to Rap About (feat. Tyler, The Creator)",14997
5828,2020-12-07 08:41,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
5829,2020-12-07 08:41,"Tyler, The Creator",Domo23,4990
5830,2020-12-07 08:43,John Mark McMillan,Pilgrim,90538
5831,2020-12-07 08:46,Cage The Elephant,Golden Brown - Unpeeled,7742
5832,2020-12-07 08:46,Cage The Elephant,Cigarette Daydreams,208760
5833,2020-12-07 08:48,Cage The Elephant,Night Running,73834
5834,2020-12-07 18:35,Beck,Loser,235000
5835,2020-12-07 18:39,OutKast,Hey Ya! - Radio Mix,235213
5836,2020-12-07 18:43,Mike Posner,Cooler Than Me - Single Mix,213293
5837,2020-12-07 18:48,Rage Against The Machine,Killing In The Name,313573
5838,2020-12-07 18:48,Banda MS de Sergio Lizárraga,Qué Maldición,5897
5839,2020-12-07 18:48,Childish Gambino,Redbone,14418
5840,2020-12-07 18:52,BØRNS,Electric Love,218106
5841,2020-12-07 18:56,Samsa,Haunt Me,260884
5842,2020-12-07 18:59,blackbear,hot girl bummer,188343
5843,2020-12-07 19:06,Billy Idol,Rebel Yell,288533
5844,2020-12-07 19:10,The Killers,Mr. Brightside,222586
5845,2020-12-07 19:10,OutKast,Ms. Jackson,6350
5846,2020-12-07 19:12,Electric Light Orchestra,Mr. Blue Sky,114126
5847,2020-12-07 19:14,Samsa,Tinder Samurai,144871
5848,2020-12-07 19:14,Samsa,Butterflies,27616
5849,2020-12-07 19:18,Frank Ocean,Chanel,210285
5850,2020-12-07 19:21,Bowling For Soup,1985,193000
5851,2020-12-07 19:23,Kero Kero Bonito,Flamingo,73779
5852,2020-12-07 20:46,Frank Ocean,Chanel,40789
5853,2020-12-07 20:51,"Tyler, The Creator",EARFQUAKE,292743
5854,2020-12-07 20:51,"Tyler, The Creator",Glitter,643
5855,2020-12-07 20:54,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
5856,2020-12-07 20:56,"Tyler, The Creator",Glitter,112745
5857,2020-12-07 21:01,"Tyler, The Creator",Foreword (feat. Rex Orange County),5546
5858,2020-12-07 21:01,"Tyler, The Creator",Foreword (feat. Rex Orange County),1870
5859,2020-12-07 21:01,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),278698
5860,2020-12-07 21:05,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
5861,2020-12-07 21:06,"Tyler, The Creator",Sometimes...,36160
5862,2020-12-07 21:09,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),205093
5863,2020-12-07 21:13,"Tyler, The Creator",Glitter,224893
5864,2020-12-07 21:16,"Tyler, The Creator",Foreword (feat. Rex Orange County),194080
5865,2020-12-07 21:20,"Tyler, The Creator","Enjoy Right Now, Today",235400
5866,2020-12-07 21:24,"Tyler, The Creator",Pothole (feat. Jaden Smith),237000
5867,2020-12-07 21:28,"Tyler, The Creator",I Ain't Got Time!,206266
5868,2020-12-07 21:29,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),60000
5869,2020-12-07 21:32,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
5870,2020-12-07 21:36,"Tyler, The Creator",Garden Shed (feat. Estelle),223946
5871,2020-12-07 21:39,"Tyler, The Creator",November,225346
5872,2020-12-07 21:45,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
5873,2020-12-07 21:48,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933
5874,2020-12-07 21:52,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
5875,2020-12-07 21:53,"Tyler, The Creator",Sometimes...,36160
5876,2020-12-07 21:56,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),205093
5877,2020-12-07 22:00,"Tyler, The Creator",Glitter,224893
5878,2020-12-07 22:11,"Tyler, The Creator",Foreword (feat. Rex Orange County),185210
5879,2020-12-07 22:12,"Tyler, The Creator",KEEP DA O'S (feat. Pharrell Williams & Coco O.),10930
5880,2020-12-07 22:14,"Tyler, The Creator",RUNNING OUT OF TIME,177226
5881,2020-12-07 22:17,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626
5882,2020-12-07 22:17,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200
5883,2020-12-07 22:21,"Tyler, The Creator",I THINK,212013
5884,2020-12-07 22:24,"Tyler, The Creator",IGOR'S THEME,200693
5885,2020-12-07 22:31,"Tyler, The Creator","GONE, GONE / THANK YOU",375386
5886,2020-12-07 22:35,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480
5887,2020-12-07 22:39,"Tyler, The Creator",A BOY IS A GUN*,210253
5888,2020-12-07 22:42,"Tyler, The Creator",PUPPET,179013
5889,2020-12-07 22:45,"Tyler, The Creator",EARFQUAKE,190066
5890,2020-12-07 22:48,"Tyler, The Creator",NEW MAGIC WAND,195320
5891,2020-12-07 22:51,"Tyler, The Creator",WHAT'S GOOD,205626
5892,2020-12-07 22:54,"Tyler, The Creator",RUNNING OUT OF TIME,177226
5893,2020-12-07 22:57,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626
5894,2020-12-07 22:57,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200
5895,2020-12-07 23:01,"Tyler, The Creator",I THINK,212013
5896,2020-12-07 23:04,"Tyler, The Creator",IGOR'S THEME,200693
5897,2020-12-07 23:05,"Tyler, The Creator","GONE, GONE / THANK YOU",67913
5898,2020-12-07 23:06,"Tyler, The Creator",EARFQUAKE,9070
5899,2020-12-07 23:08,"Tyler, The Creator",EARFQUAKE,180543
5900,2020-12-07 23:14,Pusha T,Trouble On My Mind,24524
5901,2020-12-07 23:15,Childish Gambino,Heartbeat,269840
5902,2020-12-07 23:18,Childish Gambino,Fire Fly,203053
5903,2020-12-07 23:24,Childish Gambino,All The Shine,346013
5904,2020-12-07 23:28,Childish Gambino,Sunrise,219840
5905,2020-12-07 23:32,Childish Gambino,Hold You Down,292453
5906,2020-12-07 23:37,Childish Gambino,Kids,297933
5907,2020-12-07 23:39,Childish Gambino,Letter Home,104386
5908,2020-12-07 23:47,Childish Gambino,That Power,462253
5909,2020-12-07 23:50,Childish Gambino,You See Me,195373
5910,2020-12-07 23:55,Childish Gambino,Outside,270053
5911,2020-12-07 23:58,Childish Gambino,Backpackers,195640
5912,2020-12-08 00:03,Childish Gambino,Les,317293
5913,2020-12-08 00:06,Childish Gambino,Bonfire,192946
5914,2020-12-08 00:11,Childish Gambino,Heartbeat,269840
5915,2020-12-08 00:14,Childish Gambino,Fire Fly,203053
5916,2020-12-08 00:20,Childish Gambino,All The Shine,346013
5917,2020-12-08 00:24,Childish Gambino,Sunrise,219840
5918,2020-12-08 00:29,Childish Gambino,Hold You Down,292453
5919,2020-12-08 00:33,"Tyler, The Creator",EARFQUAKE,4220
5920,2020-12-08 00:33,Childish Gambino,Kids,66980
5921,2020-12-08 00:34,"Tyler, The Creator",EARFQUAKE,10026
5922,2020-12-08 00:37,Frank Ocean,Chanel,215094
5923,2020-12-08 00:41,Frank Ocean,Dear April (Side A - Acoustic),231040
5924,2020-12-08 02:06,A$AP Rocky,Purity (feat. Frank Ocean),212291
5925,2020-12-08 02:14,Led Zeppelin,Stairway to Heaven - Remaster,482830
5926,2020-12-08 02:21,Styx,Come Sail Away,367000
5927,2020-12-08 02:24,Queen,Don't Stop Me Now - Remastered 2011,209413
5928,2020-12-08 02:28,Foreigner,Double Vision,224533
5929,2020-12-08 02:32,Queen,Another One Bites The Dust,557
5930,2020-12-08 02:32,Eagles,Desperado - 2013 Remaster,859
5931,2020-12-08 02:32,Steve Miller Band,Abracadabra,603
5932,2020-12-08 02:32,38 Special,Hold On Loosely,766
5933,2020-12-08 02:32,Journey,Wheel in the Sky,1068
5934,2020-12-08 02:32,Styx,Renegade,257226
5935,2020-12-08 02:32,Steve Miller Band,Jet Airliner,1091
5936,2020-12-08 02:32,Steppenwolf,Magic Carpet Ride,2225
5937,2020-12-08 02:33,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,38220
5938,2020-12-08 02:38,Marilyn Manson,Sweet Dreams (Are Made Of This),292246
5939,2020-12-08 02:43,Bob Seger,Night Moves,324422
5940,2020-12-08 02:48,Styx,Renegade,4642
5941,2020-12-08 02:48,Boston,Peace of Mind,2693
5942,2020-12-08 02:48,Dexys Midnight Runners,Come On Eileen,287306
5943,2020-12-08 02:51,Bob Seger,Old Time Rock & Roll,194146
5944,2020-12-08 02:55,Queen,Another One Bites The Dust,215933
5945,2020-12-08 03:00,Boston,More Than a Feeling,285133
5946,2020-12-08 03:05,Led Zeppelin,Black Dog - Remaster,295386
5947,2020-12-08 03:08,Steve Miller Band,Jet Airliner,215666
5948,2020-12-08 03:12,Queen,Don't Stop Me Now - Remastered 2011,209413
5949,2020-12-08 03:18,Dire Straits,Sultans of Swing,350400
5950,2020-12-08 03:22,38 Special,Hold On Loosely,279893
5951,2020-12-08 03:26,Eagles,Witchy Woman - 2013 Remaster,250888
5952,2020-12-08 03:30,Journey,Lights,190333
5953,2020-12-08 03:36,Eagles,Lyin' Eyes - 2013 Remaster,381998
5954,2020-12-08 03:40,Eddie Money,Take Me Home Tonight,211160
5955,2020-12-08 03:44,Bon Jovi,Livin' On A Prayer,249293
5956,2020-12-08 03:49,Santana,Smooth (feat. Rob Thomas),294986
5957,2020-12-08 03:53,Steve Miller Band,The Joker,264503
5958,2020-12-08 03:59,Rod Stewart,Maggie May,350266
5959,2020-12-08 04:03,Steppenwolf,Magic Carpet Ride,271573
5960,2020-12-08 04:04,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,46702
5961,2020-12-08 04:08,Rex Orange County,Always,197333
5962,2020-12-08 04:12,Rex Orange County,Pluto Projector,267520
5963,2020-12-08 04:15,Samsa,Butterflies,5851
5964,2020-12-08 04:15,Rex Orange County,Never Had The Balls,198399
5965,2020-12-08 04:19,"Tyler, The Creator",EARFQUAKE,190066
5966,2020-12-08 04:32,Train,When the Fog Rolls In,3250
5967,2020-12-08 04:32,"Tyler, The Creator","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",213251
5968,2020-12-08 04:37,Mumford & Sons,Guiding Light,217633
5969,2020-12-08 04:41,Vance Joy,I'm with You,239786
5970,2020-12-08 04:45,Annika Bennett,Boy Who Has Everything,186290
5971,2020-12-08 04:49,Hozier,Cherry Wine - Live,240146
5972,2020-12-08 04:53,The Fray,You Found Me,241853
5973,2020-12-08 04:54,The Lumineers,Flowers in Your Hair,109735
